shoulder_pan_joint,shoulder_lift_joint,elbow_joint,wrist_1_joint,wrist_2_joint,wrist_3_joint

0.0,-1.0,0.5,0.0,0.0,0.0
0.02014435657611082,-0.9811171608976146,0.49984146115376804,0.0,0.0,0.0
0.04027593850002299,-0.9622612629870922,0.49936594515333516,0.0,0.0,0.0
0.06038197922065235,-0.9434592090218066,0.4985737535497337,0.0,0.0,0.0
0.08044972838400632,-0.9247378249329934,0.497465388715535,0.0,0.0,0.0
0.10046645991888961,-0.9061238215557101,0.496041553526267,0.0,0.0,0.0
0.12041948010721067,-0.887643756519009,0.49430315091468235,0.0,0.0,0.0
0.14029613563377152,-0.8693239963546967,0.49225128329815837,0.0,0.0,0.0
0.16008382161043566,-0.8511906788787447,0.48988725187959314,0.0,0.0,0.0
0.17976998956958568,-0.8332696758990197,0.48721255582224093,0.0,0.0,0.0
0.19934215542180175,-0.8155865563025433,0.4842288912990096,0.0,0.0,0.0
0.2187879073727139,-0.7981665495749457,0.48093815041682336,0.0,0.0,0.0
0.2380949137940086,-0.7810345098041614,0.47734242001673294,0.0,0.0,0.0
0.2572509310435968,-0.7642148802197266,0.4734439803505345,0.0,0.0,0.0
0.27624381122998604,-0.74773165831827,0.469245303634735,0.0,0.0,0.0
0.2950615099159308,-0.7316083616249566,0.4647490524827834,0.0,0.0,0.0
0.31369209375647733,-0.7158679941397313,0.4599580782165597,0.0,0.0,0.0
0.33212374806655903,-0.7005330135162406,0.4548754190581939,0.0,0.0,0.0
0.35034478431334176,-0.6856252990202536,0.449504298203361,0.0,0.0,0.0
0.36834364752857085,-0.6711661203133025,0.44384812177727423,0.0,0.0,0.0
0.38610892363621563,-0.6571761071060794,0.43791047667467226,0.0,0.0,0.0
0.4036293466907679,-0.6436752197248861,0.4316951282851707,0.0,0.0,0.0
0.4208938060216012,-0.630682720633131,0.42520601810541997,0.0,0.0,0.0
0.437891353278863,-0.6182171469485069,0.4184472612395839,0.0,0.0,0.0
0.45461120937642985,-0.6062962839950585,0.41142314378972444,0.0,0.0,0.0
0.471042771327522,-0.5949371399278767,0.40413812013774675,0.0,0.0,0.0
0.48717561896864536,-0.584155921466621,0.3965968101206291,0.0,0.0,0.0
0.5029995215675943,-0.5739680107724967,0.38880399610072813,0.0,0.0,0.0
0.5185044443113249,-0.5643879435016734,0.3807646199330185,0.0,0.0,0.0
0.5336805546695864,-0.5554293880664594,0.3724837798311883,0.0,0.0,0.0
0.5485182286302729,-0.5471051261338216,0.36396672713457984,0.0,0.0,0.0
0.5630080568025425,-0.5394270343890737,0.3552188629780244,0.0,0.0,0.0
0.5771408503838328,-0.5324060675907515,0.3462457348666835,0.0,0.0,0.0
0.5909076469869904,-0.5260522429408527,0.33705303315806856,0.0,0.0,0.0
0.6042997163238162,-0.5203746257927404,0.3276465874534701,0.0,0.0,0.0
0.6173085657414248,-0.5153813167171011,0.31803236290108483,0.0,0.0,0.0
0.6299259456079063,-0.5110794399444124,0.30821645641318446,0.0,0.0,0.0
0.6421438545438747,-0.5074751332004093,0.29820509279972635,0.0,0.0,0.0
0.6539545444965859,-0.5045735389490504,0.28800462082085626,0.0,0.0,0.0
0.6653505256534065,-0.5023787970554806,0.2776215091608086,0.0,0.0,0.0
0.6763245711915193,-0.500894038879456,0.2670623423257547,0.0,0.0,0.0
0.6868697218608519,-0.5001213828076594,0.2563338164682035,0.0,0.0,0.0
0.6969792903973226,-0.5000619312312813,0.24544273514059994,0.0,0.0,0.0
0.7066468657636046,-0.5007157689731767,0.2343960049808155,0.0,0.0,0.0
0.7158663172147202,-0.5020819631668442,0.2232006313322669,0.0,0.0,0.0
0.7246317981858855,-0.5041585645873978,0.21186371380143962,0.0,0.0,0.0
0.7329377500001413,-0.5069426104326344,0.20039244175563434,0.0,0.0,0.0
0.7407789053934177,-0.5104301285502276,0.18879408976379078,0.0,0.0,0.0
0.7481502918547976,-0.5146161431050169,0.17707601298328104,0.0,0.0,0.0
0.7550472347798626,-0.5194946816783077,0.1652456424955964,0.0,0.0,0.0
0.761465360435117,-0.5250587837890515,0.1533104805938873,0.0,0.0,0.0
0.7674005987316153,-0.5313005108247493,0.1412780960253437,0.0,0.0,0.0
0.7728491858060311,-0.53821095736791,0.12915611919143327,0.0,0.0,0.0
0.777807666407531,-0.5457802639019023,0.11695223730904121,0.0,0.0,0.0
0.7822728960889402,-0.5539976308780723,0.10467418953558014,0.0,0.0,0.0
0.7862420432008115,-0.5628513341240585,0.09232976206116222,0.0,0.0,0.0
0.7897125906871303,-0.5723287415713166,0.07992678317094412,0.0,0.0,0.0
0.7926823376815194,-0.5824163312779916,0.06747311828077819,0.0,0.0,0.0
0.7951494009029307,-0.5930997107214203,0.05497666494931663,0.0,0.0,0.0
0.7971122158499371,-0.6043636373327403,0.04244534786973208,0.0,0.0,0.0
0.7985695377928704,-0.6161920402443075,0.029887113844230807,0.0,0.0,0.0
0.7995204425631731,-0.6285680432188913,0.017309926744545148,0.0,0.0,0.0
0.7999643271394644,-0.6414739887279368,0.004721762461601839,0.0,0.0,0.0
0.7999009100299499,-0.6548914631445399,-0.007869396152432845,0.0,0.0,0.0
0.7993302314509312,-0.6688013230151859,-0.02045556434652133,0.0,0.0,0.0
0.7982526533013022,-0.6831837223727754,-0.03302876053432773,0.0,0.0,0.0
0.7966688589330494,-0.6980181410519647,-0.045581011355783796,0.0,0.0,0.0
0.7945798527178997,-0.7132834139664206,-0.05810435673343813,0.0,0.0,0.0
0.7919869594103937,-0.7289577613062215,-0.07059085492038229,0.0,0.0,0.0
0.7888918233077848,-0.7450188196123174,-0.08303258753655192,0.0,0.0,0.0
0.7852964072072999,-0.7614436736837152,-0.09542166459021074,0.0,0.0,0.0
0.7812029911614199,-0.7782088892718647,-0.10775022948143091,0.0,0.0,0.0
0.776614171031973,-0.7952905465155977,-0.1200104639843982,0.0,0.0,0.0
0.771532856843955,-0.8126642740689184,-0.1321945932053821,0.0,0.0,0.0
0.7659622709401206,-0.8303052838729523,-0.14429489051322644,0.0,0.0,0.0
0.7599059459375177,-0.8481884065224414,-0.15630368243923434,0.0,0.0,0.0
0.75336772248726,-0.8662881271763277,-0.16821335354333924,0.0,0.0,0.0
0.7463517468389561,-0.8845786219611907,-0.18001635124347784,0.0,0.0,0.0
0.7388624682113439,-0.903033794815596,-0.19170519060510033,0.0,0.0,0.0
0.7309046359707944,-0.9216273147227908,-0.20327245908778196,0.0,0.0,0.0
0.7224832966194752,-0.9403326532786245,-0.21471082124592566,0.0,0.0,0.0
0.7136037905950844,-0.9591231225410889,-0.22601302338057375,0.0,0.0,0.0
0.7042717488841825,-0.9779719131074854,-0.2371718981393814,0.0,0.0,0.0
0.6944930894512734,-0.9968521323648819,-0.2481803690618302,0.0,0.0,0.0
0.6842740134858935,-1.015736842859293,-0.25903145506680525,0.0,0.0,0.0
0.6736210014700953,-1.0345991007288369,-0.26971827487968375,0.0,0.0,0.0
0.6625408090688141,-1.0534119941460347,-0.28023405139613405,0.0,0.0,0.0
0.6510404628457276,-1.0721486817144044,-0.29057211597985133,0.0,0.0,0.0
0.6391272558073215,-1.0907824307645666,-0.30072591269150994,0.0,0.0,0.0
0.6268087427779909,-1.1092866554952256,-0.310689002446248,0.0,0.0,0.0
0.614092735609108,-1.1276349549046003,-0.32045506709704674,0.0,0.0,0.0
0.6009872982250933,-1.1458011504582002,-0.3300179134414186,0.0,0.0,0.0
0.587500741509636,-1.163759323439184,-0.3393714771488588,0.0,0.0,0.0
0.573641618035301,-1.1814838519280322,-0.34850982660657426,0.0,0.0,0.0
0.5594187166398703,-1.1989494473587552,-0.35742716668104685,0.0,0.0,0.0
0.5448410568528531,-1.216131190599492,-0.366117842393049,0.0,0.0,0.0
0.5299178831757025,-1.2330045675060146,-0.3745763425037795,0.0,0.0,0.0
0.5146586592193669,-1.2495455038974144,-0.3827973030098446,0.0,0.0,0.0
0.4990730617028873,-1.265730399904069,-0.3907755105448702,0.0,0.0,0.0
0.4831709743168565,-1.2815361636388825,-0.3985059056855857,0.0,0.0,0.0
0.4669624814556215,-1.2969402441437594,-0.40598358616028524,0.0,0.0,0.0
0.4504578618222123,-1.3119206635643044,-0.4132038099576289,0.0,0.0,0.0
0.43366758191004556,-1.3264560485068446,-0.42016199833381507,0.0,0.0,0.0
0.4166022893655417,-1.3405256605330331,-0.4268537387162159,0.0,0.0,0.0
0.3992728062358637,-1.3541094257485262,-0.4332747875016331,0.0,0.0,0.0
0.3816901221060556,-1.3671879634435222,-0.43942107274740283,0.0,0.0,0.0
0.36386538712994043,-1.3797426137442894,-0.44528869675363886,0.0,0.0,0.0
0.3458099049591877,-1.3917554642362442,-0.45087393853498114,0.0,0.0,0.0
0.32753512557504366,-1.4032093755205821,-0.45617325618027776,0.0,0.0,0.0
0.3090526380272635,-1.4140880056680087,-0.46118328909870754,0.0,0.0,0.0
0.2903741630848518,-1.4243758335346735,-0.4659008601509167,0.0,0.0,0.0
0.2715115458032763,-1.4340581809070456,-0.4703229776638185,0.0,0.0,0.0
0.25247674801285924,-1.4431212334441341,-0.47444683732777954,0.0,0.0,0.0
0.23328184073312103,-1.4515520603871717,-0.4782698239749871,0.0,0.0,0.0
0.21393899651787565,-1.4593386330086457,-0.48178951323787245,0.0,0.0,0.0
0.19446048173594244,-1.4664698417743476,-0.48500367308653625,0.0,0.0,0.0
0.17485864879236104,-1.472935512193962,-0.48791026524420233,0.0,0.0,0.0
0.15514592829504642,-1.4787264193375753,-0.49050744647980227,0.0,0.0,0.0
0.1353348211718542,-1.4838343009973922,-0.4927935697768697,0.0,0.0,0.0
0.11543789074304721,-1.4882518694758873,-0.4947671853780054,0.0,0.0,0.0
0.09546775475420118,-1.4919728219835642,-0.49642704170424795,0.0,0.0,0.0
0.07543707737459043,-1.494991849631496,-0.49777208614876994,0.0,0.0,0.0
0.05535856116613937,-1.4973046450058098,-0.49880146574439393,0.0,0.0,0.0
0.035244939028023295,-1.4989079083133139,-0.49951452770450616,0.0,0.0,0.0
0.015108966122030784,-1.4997993520894937,-0.49991081983702484,0.0,0.0,0.0
-0.005036588216188348,-1.4999777044621652,-0.49999009083116014,0.0,0.0,0.0
-0.025178948574868878,-1.4994427109661252,-0.4997522904167843,0.0,0.0,0.0
-0.04530534156772347,-1.4981951349062106,-0.4991975693963106,0.0,0.0,0.0
-0.06540300393425726,-1.4962367562682495,-0.4983262795490613,0.0,0.0,0.0
-0.08545919063365566,-1.4935703691794564,-0.49713897340818486,0.0,0.0,0.0
-0.10546118292712181,-1.4901997779218967,-0.49563640391026415,0.0,0.0,0.0
-0.1253962964435342,-1.4861297915047067,-0.4938195239178374,0.0,0.0,0.0
-0.14525188922330656,-1.4813662168028143,-0.49168948561513565,0.0,0.0,0.0
-0.16501536973535735,-1.475915850271948,-0.4892476397774186,0.0,0.0,0.0
-0.1846742048620943,-1.4697864682517594,-0.4864955349143735,0.0,0.0,0.0
-0.20421592784736095,-1.462986815870886,-0.48343491628811897,0.0,0.0,0.0
-0.2236281462022952,-1.4555265945697955,-0.48006772480643817,0.0,0.0,0.0
-0.24289854956409346,-1.4474164482592002,-0.47639609579194137,0.0,0.0,0.0
-0.2620149175026948,-1.4386679481338032,-0.4724223576279394,0.0,0.0,0.0
-0.28096512727043005,-1.4292935761630325,-0.46814903028188737,0.0,0.0,0.0
-0.2997371614897301,-1.4193067072823253,-0.4635788237073333,0.0,0.0,0.0
-0.3183191157740082,-1.4087215903103665,-0.4587146361253867,0.0,0.0,0.0
-0.3366992062768929,-1.3975533276195102,-0.4535595521867959,0.0,0.0,0.0
-0.35486577716501627,-1.3858178535883905,-0.44811684101580035,0.0,0.0,0.0
-0.3728073080096235,-1.3735319118674596,-0.44238995413699783,0.0,0.0,0.0
-0.3905124210923162,-1.3607130314898956,-0.43638252328654126,0.0,0.0,0.0
-0.4079698886202917,-1.3473795018619605,-0.43009835810905417,0.0,0.0,0.0
-0.4251686398465105,-1.333550346668492,-0.4235414437417235,0.0,0.0,0.0
-0.4420977680902679,-1.3192452967307577,-0.41671593828710396,0.0,0.0,0.0
-0.4587465376537265,-1.3044847618554036,-0.4096261701762343,0.0,0.0,0.0
-0.47510439063001497,-1.2892898017146488,-0.4022766354237399,0.0,0.0,0.0
-0.49116095359858225,-1.2736820957992898,-0.3946719947766611,0.0,0.0,0.0
-0.506906044203559,-1.2576839124873656,-0.3868170707588142,0.0,0.0,0.0
-0.5223296776109513,-1.241318077272635,-0.3787168446125638,0.0,0.0,0.0
-0.5374220728405791,-1.2246079401981784,-0.3703764531399392,0.0,0.0,0.0
-0.5521736589687357,-1.2075773425415994,-0.36180118544510564,0.0,0.0,0.0
-0.5665750811976422,-1.1902505827993544,-0.3529964795802486,0.0,0.0,0.0
-0.5806172067878413,-1.1726523820187413,-0.34396791909700514,0.0,0.0,0.0
-0.5942911308497739,-1.154807848527016,-0.334721229505624,0.0,0.0,0.0
-0.6075881819908632,-1.1367424421079466,-0.32526227464410223,0.0,0.0,0.0
-0.6204999278145249,-1.1184819376769364,-0.31559705295960067,0.0,0.0,0.0
-0.633018180267615,-1.1000523885065223,-0.3057316937044977,0.0,0.0,0.0
-0.6451350008329313,-1.0814800890547283,-0.2956724530494889,0.0,0.0,0.0
-0.656842705563464,-1.0627915374493069,-0.285425710116204,0.0,0.0,0.0
-0.6681338699552133,-1.044013397681393,-0.2749979629318516,0.0,0.0,0.0
-0.6790013336554774,-1.0251724615625146,-0.26439582430846215,0.0,0.0,0.0
-0.6894382050036307,-1.0062956104992287,-0.253626017649335,0.0,0.0,0.0
-0.6994378654015063,-0.9874097771399305,-0.2426953726853574,0.0,0.0,0.0
-0.7089939735106148,-0.9685419069485571,-0.23161082114389464,0.0,0.0,0.0
-0.7181004692735399,-0.9497189197599967,-0.22037939235299592,0.0,0.0,0.0
-0.7267515777569561,-0.9309676713720731,-0.2090082087837094,0.0,0.0,0.0
-0.7349418128138331,-0.912314915228893,-0.19750448153332817,0.0,0.0,0.0
-0.7426659805625052,-0.8937872642502251,-0.18587550575243555,0.0,0.0,0.0
-0.7499191826804009,-0.8754111528613744,-0.17412865601864388,0.0,0.0,0.0
-0.7566968195103394,-0.8572127992777223,-0.1622713816599673,0.0,0.0,0.0
-0.7629945929774272,-0.8392181680977524,-0.15031120203079176,0.0,0.0,0.0
-0.7688085093147077,-0.8214529332579144,-0.1382557017434334,0.0,0.0,0.0
-0.7741348815958277,-0.8039424414022021,-0.12611252585831748,0.0,0.0,0.0
-0.7789703320731234,-0.7867116757186909,-0.11388937503582122,0.0,0.0,0.0
-0.7833117943196357,-0.7697852202946436,-0.10159400065286035,0.0,0.0,0.0
-0.7871565151737028,-0.7531872250410268,-0.08923419988730909,0.0,0.0,0.0
-0.7905020564848915,-0.7369413712364995,-0.07681781077337914,0.0,0.0,0.0
-0.7933462966601635,-0.7210708377400237,-0.0643527072310893,0.0,0.0,0.0
-0.7956874320092959,-0.705598267920299,-0.051846794072974184,0.0,0.0,0.0
-0.7975239778887002,-0.6905457373492176,-0.039308001991206445,0.0,0.0,0.0
-0.7988547696429172,-0.6759347223054221,-0.026744282528304783,0.0,0.0,0.0
-0.7996789633431899,-0.6617860691329129,-0.014163603034622205,0.0,0.0,0.0
-0.7999960363226449,-0.6481199644984114,-0.0015739416158052405,0.0,0.0,0.0
-0.7998057875077449,-0.6349559065899273,0.011016717926563393,0.0,0.0,0.0
-0.7991083375458005,-0.6223126772976149,0.02360039115793422,0.0,0.0,0.0
-0.7979041287284604,-0.6102083154166094,0.03616909807416584,0.0,0.0,0.0
-0.7961939247112312,-0.5986600909100788,0.04871486816208574,0.0,0.0,0.0
-0.7939788100291993,-0.5876844802692127,0.06122974545403505,0.0,0.0,0.0
-0.7912601894092688,-0.5772971430053007,0.07370579357318646,0.0,0.0,0.0
-0.7880397868793454,-0.567512899307439,0.08613510076644307,0.0,0.0,0.0
-0.7843196446750349,-0.558345708897747,0.09850978492171776,0.0,0.0,0.0
-0.7801021219445491,-0.5498086511142601,0.11082199856641582,0.0,0.0,0.0
-0.7753898932526385,-0.5419139062499119,0.12306393384395452,0.0,0.0,0.0
-0.770185946884503,-0.5346727381742371,0.13522782746515566,0.0,0.0,0.0
-0.7644935829507548,-0.528095478262586,0.1473059656313781,0.0,0.0,0.0
-0.7583164112946358,-0.5221915106557784,0.15929068892626297,0.0,0.0,0.0
-0.751658349202815,-0.5169692588712307,0.17117439717299637,0.0,0.0,0.0
-0.744523618921221,-0.5124361737846569,0.18294955425400114,0.0,0.0,0.0
-0.7369167449774824,-0.5085987229994929,0.19460869289000518,0.0,0.0,0.0
-0.7288425513116727,-0.5054623816192072,0.20614441937545924,0.0,0.0,0.0
-0.7203061582171842,-0.5030316244356684,0.21754941826729352,0.0,0.0,0.0
-0.7113129790936652,-0.5013099195447123,0.22881645702404604,0.0,0.0,0.0
-0.7018687170140852,-0.5002997233980169,0.23993839059241628,0.0,0.0,0.0
-0.6919793611080983,-0.5000024772983469,0.25090816593834137,0.0,0.0,0.0
-0.6816511827640053,-0.5004186053431681,0.2617188265197147,0.0,0.0,0.0
-0.6708907316517205,-0.5015475138195624,0.27236351669791314,0.0,0.0,0.0
-0.6597048315692604,-0.5033875920513127,0.2828354860853397,0.0,0.0,0.0
-0.6481005761153978,-0.5059362146969428,0.2931280938262165,0.0,0.0,0.0
-0.6360853241912163,-0.5091897454954375,0.3032348128079202,0.0,0.0,0.0
-0.6236666953334259,-0.5131435424542977,0.3131492338001837,0.0,0.0,0.0
-0.6108525648823894,-0.5177919644725282,0.32286506951954685,0.0,0.0,0.0
-0.5976510589879354,-0.5231283793891077,0.33237615861646935,0.0,0.0,0.0
-0.5840705494561167,-0.5291451734454625,0.34167646958258324,0.0,0.0,0.0
-0.5701196484401827,-0.535833762148434,0.35076010457560824,0.0,0.0,0.0
-0.5558072029791371,-0.5431846025182532,0.3596213031594987,0.0,0.0,0.0
-0.5411422893873401,-0.5511872067040373,0.36825444595745604,0.0,0.0,0.0
-0.5261342074987164,-0.5598301569473856,0.3766540582154856,0.0,0.0,0.0
-0.5107924747692126,-0.5691011218727304,0.38481481327424283,0.0,0.0,0.0
-0.49512682024125276,-0.5789868740811907,0.3927315359469624,0.0,0.0,0.0
-0.47914717837401516,-0.5894733090228346,0.40039920580133,0.0,0.0,0.0
-0.4628636827434388,-0.6005454651204237,0.4078129603432178,0.0,0.0,0.0
-0.44628665961596303,-0.6121875451159213,0.4149680981002606,0.0,0.0,0.0
-0.42942662140006976,-0.6243829386093169,0.42186008160332,0.0,0.0,0.0
-0.4122942599797848,-0.637114245757599,0.42848454026394434,0.0,0.0,0.0
-0.3949004399343589,-0.6503633021000808,0.43483727314600196,0.0,0.0,0.0
-0.37725619164843754,-0.6641112044746379,0.44091425162972686,0.0,0.0,0.0
-0.35937270431708557,-0.6783383379878954,0.4467116219664891,0.0,0.0,0.0
-0.3412613188500948,-0.6930244040008859,0.45222570772267146,0.0,0.0,0.0
-0.3229335206800876,-0.7081484490902363,0.4574530121110986,0.0,0.0,0.0
-0.3044009324789669,-0.7236888949435824,0.46239022020854426,0.0,0.0,0.0
-0.2856753067873381,-0.7396235691465362,0.46703420105790644,0.0,0.0,0.0
-0.26676851856156925,-0.7559297368173016,0.4713820096537223,0.0,0.0,0.0
-0.24769255764322465,-0.7725841330437871,0.4754308888097582,0.0,0.0,0.0
-0.22845952115564472,-0.7895629960769411,0.4791782709074942,0.0,0.0,0.0
-0.20908160583248586,-0.8068421012329602,0.48262177952439383,0.0,0.0,0.0
-0.18957110028309898,-0.8243967954559803,0.48575923094092455,0.0,0.0,0.0
-0.16994037719964017,-0.8422020324919629,0.48858863552537574,0.0,0.0,0.0
-0.15020188551086422,-0.8602324086235649,0.4911081989955938,0.0,0.0,0.0
-0.13036814248756523,-0.878462198915035,0.49331632355683663,0.0,0.0,0.0
-0.11045172580468401,-0.8968653939154019,0.49521160891502314,0.0,0.0,0.0
-0.09046526556510986,-0.9154157367675912,0.49679285316473726,0.0,0.0,0.0
-0.07042143629022868,-0.9340867606705482,0.4980590535514233,0.0,0.0,0.0
-0.05033294888230969,-0.9528518266408802,0.49900940710728764,0.0,0.0,0.0
-0.03021254256381697,-0.9716841615201721,0.4996433111605052,0.0,0.0,0.0
